timestamp,size,anomaly
1739378471.226696,89,False
1739378471.226696,89,False
1739378471.226696,488,False
1739378471.226696,488,False
1739378471.226696,85,False
1739378471.226696,85,False
1739378471.226872,54,False
1739378471.226872,54,False
1739378471.282465,54,False
1739378471.282465,54,False
1739378471.397651,143,False
1739378471.397651,143,False
1739378471.397791,639,False
1739378471.397791,639,False
1739378471.477715,89,False
1739378471.477715,89,False
1739378471.490251,488,False
1739378471.490251,488,False
1739378471.490397,54,False
1739378471.490397,54,False
1739378471.490879,85,False
1739378471.490879,85,False
1739378471.535503,54,False
1739378471.535503,54,False
1739378471.608489,143,False
1739378471.608489,143,False
1739378471.608626,639,False
1739378471.608626,639,False
1739378471.652414,89,False
1739378471.652414,89,False
1739378471.674176,487,False
1739378471.674176,487,False
1739378471.674407,54,False
1739378471.674407,54,False
1739378471.674431,85,False
1739378471.674431,85,False
1739378471.724867,54,False
1739378471.724867,54,False
1739378471.782453,143,False
1739378471.782453,143,False
1739378471.782638,639,False
1739378471.782638,639,False
1739378471.861457,89,False
1739378471.861457,89,False
1739378471.877568,487,False
1739378471.877568,487,False
1739378471.877738,54,False
1739378471.877738,54,False
1739378471.878041,85,False
1739378471.878041,85,False
1739378471.928284,54,False
1739378471.928284,54,False
1739378472.012155,143,False
1739378472.012155,143,False
1739378472.012271,639,False
1739378472.012271,639,False
1739378472.035593,89,False
1739378472.035593,89,False
1739378472.063755,488,False
1739378472.063755,488,False
1739378472.063917,54,False
1739378472.063917,54,False
1739378472.065882,85,False
1739378472.065882,85,False
1739378472.116747,54,False
1739378472.116747,54,False
1739378472.28756,89,False
1739378472.28756,89,False
1739378472.288065,487,False
1739378472.288065,487,False
1739378472.288065,85,False
1739378472.288065,85,False
1739378472.288185,54,False
1739378472.288185,54,False
1739378472.33864,54,False
1739378472.33864,54,False
1739378472.922091,143,False
1739378472.922091,143,False
1739378472.922217,639,False
1739378472.922217,639,False
1739378473.209613,89,False
1739378473.209613,89,False
1739378473.210289,487,False
1739378473.210289,487,False
1739378473.210289,85,False
1739378473.210289,85,False
1739378473.210382,54,False
1739378473.210382,54,False
1739378473.262785,54,False
1739378473.262785,54,False
1739378475.61595,74,False
1739378492.013858,148,False
1739378475.61595,74,False
1739378492.013858,148,False
1739378492.013858,148,False
1739378492.013858,148,False
1739378492.013858,148,False
1739378492.013857,148,False
1739378475.62332,255,False
1739378492.014027,93,False
1739378475.62332,255,False
1739378492.014027,93,False
1739378492.014027,93,False
1739378492.014027,93,False
1739378492.014026,93,False
1739378492.014027,93,False
1739378475.625589,66,False
1739378475.625589,66,False
1739378492.35879,54,False
1739378492.35879,54,False
1739378492.35879,54,False
1739378492.35879,54,False
1739378492.358789,54,False
1739378492.35879,54,False
1739378475.63122,66,False
1739378475.63122,66,False
1739378492.359539,54,False
1739378492.359539,54,False
1739378492.359539,54,False
1739378492.359539,54,False
1739378492.359538,54,False
1739378492.359539,54,False
1739378475.631385,54,False
1739378492.359539,93,False
1739378475.631385,54,False
1739378492.359539,93,False
1739378492.359539,93,False
1739378492.359539,93,False
1739378492.359538,93,False
1739378492.870645,66,False
1739378492.359539,93,False
1739378475.634811,500,False
1739378492.359539,425,False
1739378475.634811,500,False
1739378492.359539,425,False
1739378492.359538,425,False
1739378492.359539,425,False
1739378492.872279,66,False
1739378492.359539,425,False
1739378492.359539,425,False
1739378475.644182,54,False
1739378492.359684,54,False
1739378475.644182,54,False
1739378492.359684,54,False
1739378492.359683,54,False
1739378492.932566,54,False
1739378492.359684,54,False
1739378492.359684,54,False
1739378492.359684,54,False
1739378475.64721,1514,False
1739378492.362432,147,False
1739379031.880111,325,True
1739379031.958632,71,True
1739379031.968326,75,True
1739379032.174086,71,True
1739379032.212909,859,True
1739379032.213094,67,True
1739379032.213566,80,True
1739379032.213727,74,True
1739379032.23652,67,True
1739379034.645523,54,True
1739379036.225085,54,True
1739379036.225085,151,True
1739379036.230662,122,True
1739379036.282832,151,True
1739379036.283108,66,True
1739379036.284761,54,True
1739379036.873692,325,True
1739379037.100249,54,True
1739379037.129057,71,True
1739379037.143363,75,True
1739379037.331038,71,True
1739379037.365904,67,True
1739379037.37556,881,True
1739379037.38054,79,True
1739379037.423792,67,True
1739379038.384656,397,True
1739379038.399083,127,True
1739379038.616501,54,True
1739379039.037556,122,True
1739379039.0402,118,True
1739379039.210894,54,True
1739379039.415412,121,True
1739379039.417085,117,True
1739379039.727525,117,True
1739379039.746732,54,True
1739379039.935386,312,True
1739379039.935386,66,True
1739379039.948604,106,True
1739379040.140894,54,True
1739379040.866258,221,True
1739379040.878024,106,True
1739379040.917858,55,True
1739379040.928625,66,True
1739379041.008689,54,True
1739379041.384979,55,True
1739379041.674165,66,True
1739379041.879574,325,True
1739379041.911268,71,True
1739379041.931131,75,True
1739379042.115709,71,True
1739379042.178847,859,True
1739379042.179411,80,True
1739379042.184981,67,True
1739379042.185357,75,True
1739379042.204889,67,True
1739379086.165978,71,False
1739379086.202951,67,False
1739379086.208266,881,False
1739379086.21367,80,False
1739379086.246445,67,False
1739379086.497069,302,False
1739379086.500657,89,False
1739379086.500834,89,False
1739379086.503465,282,False
1739379086.503971,99,False
1739379086.504081,54,False
1739379086.504539,85,False
1739379086.522152,54,False
1739379086.525037,54,False
1739379086.547191,54,False
1739379090.25132,148,False
1739379090.251437,93,False
1739379090.59155,54,False
1739379090.593476,93,False
1739379090.593476,425,False
1739379090.593627,54,False
1739379090.595425,143,False
1739379090.595516,639,False
1739379090.896958,89,False
1739379090.898356,487,False
1739379090.898356,85,False
1739379090.898442,54,False
1739379090.899229,89,False
1739379091.054481,143,False
1739379091.054636,639,False
1739379091.25236,55,False
1739379091.258977,54,False
1739379091.312953,66,False
1739379091.313427,54,False
1739379091.316997,54,False
1739379091.31789,89,False
1739379091.321326,487,False
1739379091.321326,85,False
1739379091.321458,54,False
1739379091.374758,54,False
1739379091.470921,143,False
1739379091.471062,639,False
1739379091.659052,143,False
1739379091.659338,639,False
1739379091.731529,89,False
1739379091.738022,487,False
1739379091.73817,54,False
1739379091.738688,85,False
1739379091.779137,54,False
1739379091.870368,143,False
1739379091.870512,639,False
1739379091.919328,89,False
1739379091.930552,487,False
1739379091.93067,54,False
1739379091.931001,85,False
1739379091.974204,54,False
1739379092.247756,89,False
1739379092.308497,54,False
1739379092.448464,487,False
1739379092.463474,85,False
1739379092.463843,54,False
1739379093.015405,143,False
1739379093.01554,639,False
1739379093.35263,89,False
1739379093.358045,487,False
1739379093.358045,85,False
1739379093.358181,54,False
1739379093.399517,54,False
1739379094.113546,74,False
1739379094.11839,238,False
1739379094.994647,54,False
1739379095.304344,54,False
1739379095.304498,54,False
1739379096.010505,182,False
1739379096.012671,148,False
1739379096.334748,54,False
1739379096.335891,424,False
1739379096.335891,425,False
1739379096.336043,54,False
1739379096.339105,147,False
1739379096.339257,147,False
1739379096.339303,628,False
1739379096.339347,626,False
1739379096.661059,89,False
1739379096.708036,54,False
1739379096.864001,89,False
1739379096.864001,54,False
1739379096.864001,487,False
1739379096.864001,85,False
1739379096.864001,488,False
1739379096.864001,85,False
1739379096.864183,54,False
1739379096.864271,54,False
1739379096.865083,89,False
1739379096.874345,325,False
1739379096.943507,72,False
1739379096.960922,75,False
1739379097.151595,71,False
1739379106.7603,148,False
1739379097.163426,882,False
1739379106.7603,148,False
1739379106.7603,148,False
1739379106.7603,148,False
1739379106.7603,148,False
1739379097.183214,80,False
1739379107.074728,424,False
1739379107.074728,424,False
1739379107.074728,424,False
1739379107.074728,424,False
1739379107.074728,424,False
1739379097.202643,67,False
1739379107.076877,143,False
1739379107.076877,143,False
1739379107.076877,143,False
1739379107.076877,143,False
1739379107.076877,143,False
1739379097.210141,54,False
1739379107.077024,639,False
1739379107.077024,639,False
1739379107.077024,639,False
1739379107.077024,639,False
1739379107.077024,639,False
1739379097.213687,67,False
1739379107.382813,89,False
1739379107.382813,89,False
1739379107.382813,89,False
1739379107.382813,89,False
1739379107.382813,89,False
1739379097.46467,124,False
1739379107.383677,487,False
1739379107.383677,487,False
1739379107.383677,487,False
1739379107.383677,487,False
1739379107.383677,487,False
1739379097.467557,118,False
1739379107.383677,85,False
1739379107.383677,85,False
1739379107.383677,85,False
1739379107.383677,85,False
1739379107.383677,85,False
1739379097.47039,54,False
1739379107.383794,54,False
1739379107.383794,54,False
1739379107.383794,54,False
1739379107.383794,54,False
1739379107.383794,54,False
1739379098.0915,72,False
1739379107.384577,89,False
1739379107.384577,89,False
1739379107.384577,89,False
1739379107.384577,89,False
1739379107.384577,89,False
1739379098.091829,72,False
1739379107.688863,54,False
1739379107.688863,54,False
1739379107.688863,54,False
1739379107.688863,54,False
1739379107.688863,54,False
1739379098.301413,257,False
1739379107.953578,326,False
1739379110.295205,182,False
1739379107.953578,326,False
1739379107.953578,326,False
1739379107.953578,326,False
1739379107.977215,73,False
1739379107.953578,326,False
1739379098.351904,1292,False
1739379110.297288,148,False
1739379107.977215,73,False
1739379107.977215,73,False
1739379107.977215,73,False
1739379107.986783,75,False
1739379107.977215,73,False
1739379098.352148,1292,False
1739379110.562986,54,False
1739379107.986783,75,False
1739379107.986783,75,False
1739379107.986783,75,False
1739379108.190757,71,False
1739379107.986783,75,False
1739379098.833528,254,False
1739379110.56431,54,False
1739379108.190757,71,False
1739379108.190757,71,False
1739379108.190757,71,False
1739379108.190757,71,False
1739379108.215111,68,False
1739379099.223798,1292,False
1739379110.56431,424,False
1739379108.215111,68,False
1739379108.215111,68,False
1739379108.215111,68,False
1739379108.215111,68,False
1739379108.232502,882,False
1739379099.223798,1292,False
1739379110.56431,424,False
1739379108.232502,882,False
1739379108.232502,882,False
1739379108.232502,882,False
1739379108.232502,882,False
1739379108.253023,80,False
1739379099.223798,297,False
1739379110.564487,54,False
1739379108.253023,80,False
1739379108.253023,80,False
1739379108.253023,80,False
1739379108.253023,80,False
1739379108.276949,68,False
1739379099.223798,1292,False
1739379108.276949,68,False
1739379110.567431,143,False
1739379108.276949,68,False
1739379108.276949,68,False
1739379108.568235,89,False
1739379108.276949,68,False
1739379099.225065,207,False
1739379110.567579,143,False
1739379108.568235,89,False
1739379108.568235,89,False
1739379108.817691,54,False
1739379108.568235,89,False
1739379108.568235,89,False
1739379099.225229,209,False
1739379110.567624,626,False
1739379108.817691,54,False
1739379108.817691,54,False
1739379108.817691,54,False
1739379109.307047,55,False
1739379108.817691,54,False
1739379099.930301,83,False
1739379110.567666,628,False
1739379109.307047,55,False
1739379109.307047,55,False
1739379109.307047,55,False
1739379109.307047,55,False
1739379099.930301,329,False
1739379110.863519,54,False
1739379109.640496,66,False
1739379099.930301,106,False
1739379110.869134,102,False
1739379109.640496,66,False
1739379109.640496,66,False
1739379110.295205,182,False
1739379109.640496,66,False
1739379109.640496,66,False
1739379099.930301,63,False
1739379110.869134,488,False
1739379110.295205,182,False
1739379110.295205,182,False
1739379110.297288,148,False
1739379110.295205,182,False
1739379110.295205,182,False
1739379099.930301,112,False
1739379110.869134,85,False
1739379110.297288,148,False
1739379110.297288,148,False
1739379110.562986,54,False
1739379110.297288,148,False
1739379110.297288,148,False
1739379110.869134,487,False
1739379099.930873,73,False
1739379110.562986,54,False
1739379110.562986,54,False
1739379110.56431,54,False
1739379110.562986,54,False
1739379110.562986,54,False
1739379110.869134,85,False
1739379099.930987,73,False
1739379110.56431,54,False
1739379110.56431,54,False
1739379110.56431,424,False
1739379110.56431,54,False
1739379110.56431,54,False
1739379110.56431,424,False
1739379110.869376,54,False
1739379100.178857,67,False
1739379110.56431,424,False
1739379110.56431,424,False
1739379110.56431,424,False
1739379110.56431,424,False
1739379110.86947,54,False
1739379110.56431,424,False
1739379100.587591,148,False
1739379110.56431,424,False
1739379110.564487,54,False
1739379110.56431,424,False
1739379110.56431,424,False
1739379110.91911,54,False
1739379100.684709,55,False
1739379110.564487,54,False
1739379110.564487,54,False
1739379110.564487,54,False
1739379110.567431,143,False
1739379110.564487,54,False
1739379114.716431,55,False
1739379100.947113,54,False
1739379110.567431,143,False
1739379110.567431,143,False
1739379110.567431,143,False
1739379110.567579,143,False
1739379110.567431,143,False
1739379100.947113,424,False
1739379110.567579,143,False
1739379110.567579,143,False
1739379110.567579,143,False
1739379110.567624,626,False
1739379114.959928,66,False
1739379110.567579,143,False
1739379100.949232,143,False
1739379110.567624,626,False
1739379110.567624,626,False
1739379110.567624,626,False
1739379110.567666,628,False
1739379115.031046,55,False
1739379110.567624,626,False
1739379110.567666,628,False
1739379110.567666,628,False
1739379100.949353,639,False
1739379110.567666,628,False
1739379110.863519,54,False
1739379115.056001,66,False
1739379110.863519,54,False
1739379110.863519,54,False
1739379110.567666,628,False
1739379101.002548,66,False
1739379110.869134,102,False
1739379110.863519,54,False
1739379115.125482,55,False
1739379110.869134,102,False
1739379110.869134,102,False
1739379110.863519,54,False
1739379101.094858,55,False
1739379110.869134,488,False
1739379110.869134,102,False
1739379110.869134,102,False
1739379110.869134,488,False
1739379110.869134,488,False
1739379115.15848,66,False
1739379101.296202,89,False
1739379110.869134,85,False
1739379110.869134,488,False
1739379110.869134,85,False
1739379110.869134,488,False
1739379116.606072,55,False
1739379110.869134,85,False
1739379292.218584,93,False
1739379292.218584,54,False
1739379292.218584,93,False
1739379292.218952,54,False
1739379292.218961,54,False
1739379292.219097,54,False
1739379292.219353,54,False
1739379292.219498,54,False
1739379292.219573,54,False
1739379292.219605,54,False
1739379292.220111,54,False
1739379292.220205,54,False
1739379292.226633,54,False
1739379292.227299,54,False
1739379292.324422,93,False
1739379292.324738,54,False
1739379292.324946,54,False
1739379292.325012,54,False
1739379292.329819,54,False
1739379292.488457,93,False
1739379292.488761,54,False
1739379292.489053,54,False
1739379292.489107,54,False
1739379292.492162,54,False
1739379292.5851,93,False
1739379292.585407,54,False
1739379292.59303,54,False
1739379292.593143,54,False
1739379292.609563,54,False
1739379293.878514,328,False
1739379293.885876,222,False
1739379293.898667,106,False
1739379293.908953,93,False
1739379293.909335,54,False
1739379293.915967,54,False
1739379293.916069,54,False
1739379293.962194,74,False
1739379293.962391,54,False
1739379293.971115,75,False
1739379294.034865,54,False
1739379294.034975,54,False
1739379294.037353,54,False
1739379294.174972,71,False
1739379294.202861,866,False
1739379294.208326,81,False
1739379294.213781,68,False
1739379294.23367,68,False
1739379294.323231,150,False
1739379294.323653,93,False
1739379294.323897,108,False
1739379294.328047,140,False
1739379294.329967,146,False
1739379294.330359,54,False
1739379294.333502,54,False
1739379294.333759,54,False
1739379294.334315,93,False
1739379294.355946,54,False
1739379294.387613,54,False
1739379294.49063,932,False
1739379294.502482,172,False
1739379294.503,54,False
1739379295.493994,192,False
1739379295.503477,172,False
1739379295.503615,54,False
1739379295.504294,85,False
1739379295.505819,89,False
1739379295.559968,54,False
1739379297.576045,591,False
1739379297.610303,54,False
1739379298.087218,55,False
1739379298.092271,920,False
1739379298.093915,704,False
1739379298.093989,1153,False
1739379298.109351,66,False
1739379298.128079,54,False
1739379298.12986,54,False
1739379298.361933,1062,False
1739379468.575837,89,False
1739379469.164438,89,False
1739379469.233606,54,False
1739379469.501874,66,False
1739379472.673196,55,False
1739379472.902597,66,False
1739379473.980839,42,False
1739379473.980866,42,False
1739379475.414849,312,False
1739379475.433476,106,False
1739379475.436106,54,False
1739379475.604504,148,False
1739379475.604592,93,False
1739379475.700778,55,False
1739379475.927434,54,False
1739379475.931231,93,False
1739379475.931231,424,False
1739379475.931323,66,False
1739379475.931387,54,False
1739379475.933747,147,False
1739379475.933868,1997,False
1739379476.22397,148,False
1739379476.236168,54,False
1739379476.238069,89,False
1739379476.238069,486,False
1739379476.23821,54,False
1739379476.238934,89,False
1739379476.242101,85,False
1739379476.286911,54,False
1739379476.541037,425,False
1739379476.541185,54,False
1739379476.541238,54,False
1739379476.543525,143,False
1739379476.543642,639,False
1739379476.847915,54,False
1739379476.857974,89,False
1739379476.857974,487,False
1739379476.857974,85,False
1739379476.858133,54,False
1739379476.906281,54,False
1739379515.858807,91,True
1739379516.170223,54,True
1739379516.204348,87,True
1739379516.255845,54,True
1739379517.875945,54,True
1739379518.319849,54,True
1739379518.320295,54,True
1739379518.320362,54,True
1739379521.601334,140,True
1739379521.602018,146,True
1739379521.610707,54,True
1739379521.615901,54,True
1739379521.801762,160,True
1739379521.802127,137,True
1739379521.802186,54,True
1739379524.876923,292,True
1739379524.883976,338,True
1739379524.907259,74,True
1739379524.923936,75,True
1739379524.970518,148,True
1739379524.970628,93,True
1739379525.108502,71,True
1739379525.110852,54,True
1739379525.127472,314,True
1739379525.131787,68,True
1739379525.156159,860,True
1739379525.161805,81,True
1739379525.179023,54,True
1739379525.181594,68,True
1739379525.232724,54,True
1739379525.248872,93,True
1739379525.248872,423,True
1739379525.249004,54,True
1739379525.250759,143,True
1739379525.250848,639,True
1739379525.590547,89,True
1739379525.590972,487,True
1739379525.591045,54,True
1739379525.5912,85,True
1739379525.591761,89,True
1739379526.021079,54,True
1739379527.371388,148,True
1739379527.373333,148,True
1739379527.6386,54,True
1739379527.648708,424,True
1739379527.648708,424,True
1739379527.648951,54,True
1739379527.651796,143,True
1739379527.651972,143,True
1739379527.652027,626,True
1739379527.652063,628,True
1739379527.946026,54,True
1739379527.947847,102,True
1739379527.947847,487,True
1739379527.947847,85,True
1739379527.947847,488,True
1739379527.947847,85,True
1739379527.948034,54,True
1739379527.948129,54,True
1739379527.994756,54,True
1739379528.564238,89,True
1739379528.867533,54,True
1739379530.219696,143,True
1739379530.219815,628,True
1739379530.505789,89,True
1739379530.513787,54,True
1739379530.519699,487,True
1739379530.51986,54,True
1739379530.52019,85,True
1739379530.573134,54,True
1739379541.348363,148,True
1739379541.34847,93,True
1739379541.364914,148,True
1739379541.71414,54,True
1739379541.729807,54,True
1739379541.729807,93,True
1739379541.729807,424,True
1739379541.729807,425,True
1739379541.730045,54,True
1739379541.734023,147,True
1739379541.73415,147,True
1739379541.734207,1993,True
1739379541.734272,1998,True
1739379542.000321,54,True
1739379542.005655,102,True
1739379542.050942,54,True
1739379542.384632,54,True
1739379542.385332,54,True
1739379542.388471,488,True
1739379542.388471,85,True
1739379542.388471,488,True
1739379542.388471,85,True
1739379542.388593,54,True
1739379542.388667,54,True
1739379542.390178,89,True
1739379542.691999,54,True
1739379542.873131,55,True
1739379542.922199,66,True
1739379545.709836,93,True
1739379545.710252,54,True
1739379545.873847,338,True
1739379545.945881,78,True
1739379545.945989,54,True
1739379545.946252,54,True
1739379545.962353,338,True
1739379546.093651,54,True
1739379546.119712,75,True
1739379546.136731,75,True
1739379546.327076,71,True
1739379546.360073,68,True
1739379546.382386,861,True
1739379546.39019,81,True
1739379546.410991,68,True
1739379547.150465,55,True
1739379547.299787,66,False
1739379551.891099,150,True
1739379551.891281,93,True
1739379551.89135,140,True
1739379551.891384,108,True
1739379551.891538,146,True
1739379551.892609,291,True
1739379551.898802,54,True
1739379551.899975,54,True
1739379551.900127,54,True
1739379551.900734,54,True
1739379551.901165,54,True
1739379551.901839,93,True
1739379551.944225,54,True
1739379552.042481,160,True
1739379552.043258,138,True
1739379552.043357,54,True
1739379552.095232,169,True
1739379713.87986,340,True
1739379713.897152,76,True
1739379713.903512,75,True
1739379714.11027,71,True
1739379714.146429,68,True
1739379714.184423,882,True
1739379714.189009,82,True
1739379714.216994,68,True
1739379715.241453,302,True
1739379715.241453,282,True
1739379715.241453,282,True
1739379715.24171,54,True
1739379715.241818,66,True
1739379715.253509,89,True
1739379715.253719,89,True
1739379715.255719,54,True
1739379715.256176,54,True
1739379715.295296,99,True
1739379715.295717,85,True
1739379715.295843,54,True
1739379715.875219,54,True
1739379715.875382,54,True
1739379715.875425,54,True
1739379715.875927,591,True
1739379715.913336,54,True
1739379716.058814,920,True
1739379716.061488,704,True
1739379716.06164,3491,True
1739379716.090283,54,True
1739379716.094448,54,True
1739379716.096921,54,True
1739379716.097365,54,True
1739379716.114418,54,True
1739379716.114679,54,True
1739379716.268954,1063,True
1739379716.312227,54,True
1739379716.967563,233,True
1739379716.971996,146,True
1739379716.980082,54,True
1739379717.288015,161,True
1739379717.292495,138,True
1739379717.292495,138,True
1739379717.292665,54,True
1739379717.292757,66,True
1739379721.05022,148,True
1739379721.050324,93,True
1739379721.385326,54,True
1739379721.388559,93,True
1739379721.388559,424,True
1739379721.388671,54,True
1739379721.390347,143,True
1739379721.390439,639,True
1739379721.696098,54,True
1739379721.696687,89,True
1739379721.696687,488,True
1739379721.696687,85,True
1739379721.696844,54,True
1739379721.697748,89,True
1739379722.101661,54,True
1739379722.514385,143,True
1739379722.514517,639,True
1739379722.827422,54,True
1739379722.854411,89,True
1739379722.854411,487,True
1739379722.854411,85,True
1739379722.854581,54,True
1739379722.909286,54,True
1739379723.135335,55,True
1739379723.189349,66,True
1739379724.400045,79,True
1739379724.400385,79,True
1739379724.406501,249,True
1739379724.408195,279,True
1739379724.409702,66,True
1739379724.415742,66,True
1739379724.416106,54,True
1739379724.417194,2118,True
1739379724.424188,54,True
1739379724.428809,54,True
1739379724.431175,54,True
1739379724.431175,153,True
1739379724.431718,932,True
1739379724.447628,1464,True
1739379724.448595,1464,True
1739379724.448595,1330,True
1739379724.448729,54,True
1739379724.449378,1464,True
1739379724.449492,54,True
1739379724.461288,1464,True
1739379724.461288,135,True
1739379724.461454,54,True
1739379724.464571,128,True
1739379724.464919,146,True
1739379724.465216,484,True
1739379729.33171,71,True
1739379724.468597,341,True
1739379729.342079,534,True
1739379724.469194,341,True
1739379724.469194,116,True
1739379729.375792,66,True
1739379724.469194,85,True
1739379729.376549,79,True
1739379724.469313,54,True
1739379729.419907,66,True
1739379724.469393,54,True
1739379729.444346,63,True
1739379724.469465,85,True
1739379729.472787,74,True
1739379724.473552,476,True
1739379729.648648,55,True
1739379724.518195,54,True
1739379729.665465,79,True
1739379724.522966,54,True
1739379729.666083,79,True
1739379724.871557,291,True
1739379729.678137,119,True
1739379725.01706,182,True
1739379729.678836,153,True
1739379725.018449,148,True
1739379729.679498,66,True
1739379725.10537,314,True
1739379729.683128,1292,True
1739379725.156577,54,True
1739379729.683456,1292,True
1739379725.379261,424,True
1739379729.684052,124,True
1739379725.37943,54,True
1739379729.704686,82,True
1739379725.381422,147,True
1739379729.706663,1292,True
1739379725.381511,626,True
1739379729.739875,1292,True
1739379725.394985,424,True
1739379729.741128,347,True
1739379725.397025,147,True
1739379729.741128,987,True
1739379725.397127,628,True
1739379725.689494,89,True
1739379729.741128,72,True
1739379725.690112,54,True
1739379729.741128,66,True
1739379725.690112,89,True
1739379729.74246,1292,True
1739379725.690192,54,True
1739379729.742941,73,True
1739379725.69037,487,True
1739379729.743829,1288,True
1739379725.69037,85,True
1739379729.74402,1292,True
1739379725.69037,487,True
1739379729.744143,1292,True
1739379725.69037,85,True
1739379729.744259,1292,True
1739379725.690492,54,True
1739379729.74438,1292,True
1739379725.690529,54,True
1739379729.74454,1292,True
1739379728.430962,89,True
1739379729.744644,778,True
1739379728.431359,89,True
1739379729.771688,162,True
1739379728.449731,105,True
1739379729.773623,71,True
1739379728.45094,146,True
1739379729.774431,74,True
1739379728.453755,1292,True
1739379729.781091,67,True
1739379728.453998,1292,True
1739379729.781309,67,True
1739379728.459208,122,True
1739379729.785517,67,True
1739379728.497153,82,True
1739379729.796522,67,True
1739379728.510715,1292,True
1739379730.011754,71,True
1739379728.511286,1292,True
1739379730.015655,139,True
1739379728.539865,1292,True
1739379730.016041,75,True
1739379728.543883,1292,True
1739379730.016207,534,True
1739379728.544434,352,True
1739379730.016597,78,True
1739379728.544434,982,True
1739379728.544434,97,True
1739379730.034335,65,True
1739379728.544434,66,True
1739379734.876995,340,True
1739379734.900246,75,True
1739379728.545399,1292,True
1739379728.54573,73,True
1739379734.918801,75,True
1739379728.546367,1288,True
1739379735.029482,55,True
1739379728.546528,1292,True
1739379735.091053,66,True
1739379728.546727,1292,True
1739379735.108301,71,True
1739379735.133885,68,True

1739379735.161382,882,True
1739379728.547798,1292,True
1739379728.547865,1292,True
1739379735.17138,82,True
1739379735.195249,68,True
1739379728.547911,1292,True
1739379738.314913,148,True
1739379728.547952,1292,True
1739379738.315031,93,True
1739379728.548067,1292,True
1739379738.571032,89,True
1739379728.554699,1292,True
1739379738.57332,54,True
1739379728.554977,1292,True
1739379738.574664,93,True
1739379728.555299,1292,True
1739379738.574664,425,True
1739379728.555483,1292,True
1739379738.574865,54,True

1739379738.578035,147,True
1739379728.555577,1292,True
1739379738.578255,1997,True
1739379728.555614,1292,True
1739379738.894518,89,True
1739379728.55566,1292,True
1739379738.899278,54,True
1739379728.555705,1292,True
1739379738.899278,487,True
1739379728.555746,1292,True
1739379738.899278,85,True
1739379728.555788,1292,True
1739379738.899451,54,True
1739379728.555829,1292,True
1739379738.899475,54,True
1739379728.555877,1292,True
1739379738.900506,89,True
1739379728.555939,1292,True
1739379739.302711,54,True
1739379728.570433,1292,True
1739379741.816102,91,True
1739379728.570646,1292,True
1739379742.273463,91,True
1739379728.570772,1292,True
1739379742.275228,54,True
1739379728.570901,1292,True
1739379742.278688,87,True
1739379728.571027,1292,True
1739379742.320594,54,True
1739379728.571158,1292,True
1739379742.683548,66,True
1739379728.57472,162,True
1739379748.795768,55,True
1739379728.574806,71,True
1739379749.340018,66,True
1739379728.581799,67,True
1739379749.340196,78,True
1739379728.581987,67,True
1739379749.34065,82,True
1739379728.588211,67,True
1739379749.647121,54,True
1739379728.637383,1292,True
1739379749.647224,113,True
1739379728.637599,162,True
1739379749.647965,120,True
1739379728.645631,1292,True
1739379749.697479,54,True
1739379728.665886,67,True
1739379750.357246,148,True
1739379728.669913,1292,True
1739379750.357361,93,True
1739379728.697329,1292,True
1739379750.670613,54,True
1739379728.700358,1292,True
1739379750.671297,54,True
1739379728.703478,1292,True
1739379750.671297,93,True
1739379728.704808,1292,True
1739379750.671297,425,True
1739379728.715013,68,True
1739379750.671492,54,True
1739379728.7154,67,True
1739379750.675095,143,True
1739379728.726197,67,True
1739379750.675243,639,True
1739379728.733312,1292,True
1739379750.977794,89,True
1739379781.862137,148,False
1739379782.11016,424,False
1739379782.112559,143,False
1739379782.112657,639,False
1739379782.119292,424,False
1739379782.12112,147,False
1739379782.121234,2102,False
1739379782.416731,89,False
1739379782.420513,54,False
1739379782.421347,89,False
1739379782.421442,54,False
1739379782.424445,488,False
1739379782.424445,85,False
1739379782.424445,54,False
1739379782.424612,54,False
1739379782.426055,487,False
1739379782.426055,85,False
1739379782.426185,54,False
1739379782.426771,89,False
1739379782.881504,89,False
1739379782.882571,54,False
1739379783.43959,66,False
1739379785.019397,140,False
1739379785.020443,146,False
1739379785.069173,54,False
1739379785.069707,54,False
1739379785.219903,162,False
1739379785.274199,54,False
1739379785.69245,138,False
1739379785.747945,54,False
1739379787.883788,150,False
1739379787.883964,108,False
1739379787.934867,54,False
1739379787.937048,54,False
1739379788.354525,160,False
1739379788.355286,162,False
1739379788.355286,95,False
1739379788.355445,54,False
1739379788.355558,85,False
1739379788.355635,54,False
1739379788.357256,89,False
1739379788.423227,54,False
1739379788.573174,374,False
1739379788.573174,319,False
1739379788.573174,310,False
1739379788.573174,384,False
1739379790.471374,148,False
1739379790.812995,54,False
1739379790.816991,424,False
1739379790.818972,143,False
1739379790.819058,639,False
1739379791.119871,89,False
1739379791.128911,487,False
1739379791.129047,54,False
1739379791.129891,89,False
1739379791.13953,85,False
1739379791.192366,54,False
1739379791.530659,54,False
1739379791.632467,143,False
1739379791.632585,639,False
1739379791.938787,54,False
1739379791.94332,89,False
1739379791.97074,487,False
1739379791.970858,54,False
1739379791.971019,85,False
1739379792.01319,54,False
1739379792.870056,291,False
1739379793.16458,143,False
1739379793.164673,639,False
1739379793.17914,314,False
1739379793.23278,54,False
1739379793.47441,89,False
1739379793.475541,487,False
1739379793.475642,54,False
